vibration_rms,vibration_peak,power_mean,power_std,rpm_mean,rpm_std,label_state,fault_class,bearing_wear,imbalance,tool_wear,rpm_cmd,feed_cmd,severity,schema_version
0.5393088064741242,0.588847030259132,2.454629435828738,0.4373554571006492,7990.91511170207,105.90727557837907,2,1,0.6,0.0,0.0,8000.0,1200.0,1.4,cnc_features_v1.0.0
0.25312244413680773,0.38084708500115205,2.6092124360626223,0.1039342670955679,10002.55528980032,31.393664889982578,1,2,0.0,0.3,0.0,10000.0,1200.0,1.4,cnc_features_v1.0.0
0.30027300307573174,0.36630232295794324,3.2373818449767646,0.10043453315911587,12000.314340177323,29.682949442953163,1,3,0.0,0.0,0.4,12000.0,1200.0,1.4,cnc_features_v1.0.0
0.40742483967235665,0.5377935087366461,3.4007337081935667,0.2068010262751636,14001.41162824608,54.945508853310216,1,4,0.2,0.3,0.4,14000.0,1200.0,1.4,cnc_features_v1.0.0
0.2652523137253265,0.349127540222815,2.5860934492633643,0.12228229704448014,8001.04055305532,34.36575274923599,0,2,0.05,0.1,0.0,8000.0,2000.0,1.4,cnc_features_v1.0.0
0.4431246066845544,0.5049424389238936,2.7699029831603412,0.2819994321797892,10003.86819681718,75.55915682724238,1,1,0.4,0.0,0.0,10000.0,2000.0,1.4,cnc_features_v1.0.0
0.28377906009051973,0.474989826970664,2.9295211066946605,0.10516470684728711,12004.037396896487,30.638979717739414,2,2,0.0,0.6,0.0,12000.0,2000.0,1.4,cnc_features_v1.0.0
0.2869470457367349,0.3565305907725452,3.4431047639257417,0.09728066570448571,14000.092535107566,30.016597085232775,1,3,0.0,0.0,0.3,14000.0,2000.0,1.4,cnc_features_v1.0.0
0.4899145337580805,0.5893354423898847,3.1273201525798426,0.2907650406172127,7995.306713025721,83.62397740251248,1,4,0.4,0.2,0.3,8000.0,2800.0,1.4,cnc_features_v1.0.0
0.2560523178998446,0.30609002171595573,3.0360921640454497,0.10067346035671196,10002.455873583152,28.37802576615305,0,3,0.0,0.05,0.1,10000.0,2800.0,1.4,cnc_features_v1.0.0
0.3901446302960358,0.4497133821287288,3.0479183573279336,0.2587364798867055,12003.923289385517,68.785434710617,1,1,0.3,0.0,0.0,12000.0,2800.0,1.4,cnc_features_v1.0.0
0.261279939851985,0.4269610226943849,3.2281072414920984,0.0980875123378929,14000.373821263827,30.15827205218043,1,2,0.0,0.4,0.0,14000.0,2800.0,1.4,cnc_features_v1.0.0
0.2500901752782969,0.29763824612272755,2.7567157330406644,0.09832760352608896,8001.771182572793,33.86019286930399,2,3,0.0,0.0,0.6,8000.0,800.0,0.6,cnc_features_v1.0.0
0.3539576059728414,0.5262230764817547,2.428960714556248,0.25231076690290716,10007.37390575192,65.31835993516296,1,4,0.3,0.4,0.2,10000.0,800.0,0.6,cnc_features_v1.0.0
0.21536222308681738,0.2635578153181521,2.429056739849056,0.15154330408797712,11998.82711072404,36.98370073572482,0,1,0.1,0.0,0.05,12000.0,800.0,0.6,cnc_features_v1.0.0
0.46067036236250464,0.5150447838696705,2.538832020126772,0.4055197078405774,13988.587423849707,103.61784505712306,2,1,0.6,0.0,0.0,14000.0,800.0,0.6,cnc_features_v1.0.0
0.17677908451955046,0.3211710820401317,2.1154088964919704,0.09292687789012534,7999.151264853448,29.2840421342327,1,2,0.0,0.3,0.0,8000.0,1200.0,0.6,cnc_features_v1.0.0
0.22239892495766725,0.2685597844571099,2.7486426967670576,0.10755727770723238,10003.975480025203,29.502718818663578,1,3,0.0,0.0,0.4,10000.0,1200.0,0.6,cnc_features_v1.0.0
0.325812839994308,0.4548031666691821,2.9203439347148414,0.19348270640795678,11997.271806061492,52.661557455439166,1,4,0.2,0.3,0.4,12000.0,1200.0,0.6,cnc_features_v1.0.0
0.18697660271310776,0.2654674294423086,2.6052882618494153,0.11278092521516253,14001.142810097122,33.82729833259557,0,2,0.05,0.1,0.0,14000.0,1200.0,0.6,cnc_features_v1.0.0
0.35963192284613954,0.4112421521514512,2.2535466348105713,0.3283975607550573,8004.204356487657,77.54889178090197,1,1,0.4,0.0,0.0,8000.0,2000.0,0.6,cnc_features_v1.0.0
0.21915542363277637,0.39313928662019476,2.4315865006797956,0.09655609113062763,10002.525392476171,28.34348150638323,2,2,0.0,0.6,0.0,10000.0,2000.0,0.6,cnc_features_v1.0.0
0.20785868608917152,0.2692787262363914,2.9678874008571925,0.10812643966233042,12004.856620785898,30.835522913859872,1,3,0.0,0.0,0.3,12000.0,2000.0,0.6,cnc_features_v1.0.0
0.40833597704450064,0.5153837628183378,3.110680714642558,0.2831166025193944,13994.899591003536,81.25497016400122,1,4,0.4,0.2,0.3,14000.0,2000.0,0.6,cnc_features_v1.0.0
0.1791057142834861,0.22745931852827483,2.5525501228303566,0.09937780141921547,7998.812833380729,28.901658102887808,0,3,0.0,0.05,0.1,8000.0,2800.0,0.6,cnc_features_v1.0.0
0.3106656614515646,0.3639085771660777,2.6100977427055163,0.26101272297138706,10003.559797883323,64.87164008334311,1,1,0.3,0.0,0.0,10000.0,2800.0,0.6,cnc_features_v1.0.0
0.1891000923499955,0.33082181062875043,2.757706509035968,0.10120141985587769,11998.517178074326,29.673511960628563,1,2,0.0,0.4,0.0,12000.0,2800.0,0.6,cnc_features_v1.0.0
0.2504356494351594,0.30215221886170396,3.6418590445935815,0.098421533740768,14002.254482806586,28.629718847208736,2,3,0.0,0.0,0.6,14000.0,2800.0,0.6,cnc_features_v1.0.0
0.39479714709244623,0.5657080816652077,2.4181102409176676,0.2325218280361604,7994.428120736166,57.35980863834857,1,4,0.3,0.4,0.2,8000.0,800.0,1.0,cnc_features_v1.0.0
0.257954390120753,0.3170026433995161,2.4247967099781635,0.15392432491235136,9998.602830679614,41.419818292934906,0,1,0.1,0.0,0.05,10000.0,800.0,1.0,cnc_features_v1.0.0
0.5028987383358795,0.5658852231186962,2.5057897577391492,0.3662207600947654,11999.432399329855,103.67392507538202,2,1,0.6,0.0,0.0,12000.0,800.0,1.0,cnc_features_v1.0.0
0.21395576287511744,0.33756579222175076,2.6799283212120097,0.10293478571252705,14004.048127962667,29.11094500023038,1,2,0.0,0.3,0.0,14000.0,800.0,1.0,cnc_features_v1.0.0
0.26144312058975344,0.3078730621677777,2.7628400548555523,0.11323897018458998,8000.72084052415,27.07961370183489,1,3,0.0,0.0,0.4,8000.0,1200.0,1.0,cnc_features_v1.0.0
0.3679787533344962,0.5138752803372649,2.914889095056578,0.20018921024477826,10003.935112064328,53.88420407657227,1,4,0.2,0.3,0.4,10000.0,1200.0,1.0,cnc_features_v1.0.0
0.22802281568952684,0.3154113208321518,2.6057038929143044,0.13263202263813367,11997.686017727554,36.114876898979205,0,2,0.05,0.1,0.0,12000.0,1200.0,1.0,cnc_features_v1.0.0
0.40111793710768856,0.4443528117083025,2.7350305416872946,0.2601725811145298,14012.947792318231,74.7319028802766,1,1,0.4,0.0,0.0,14000.0,1200.0,1.0,cnc_features_v1.0.0
0.24781644800053138,0.4338009680365908,2.440702799955028,0.10535600469005402,8003.43850635183,30.39462310183411,2,2,0.0,0.6,0.0,8000.0,2000.0,1.0,cnc_features_v1.0.0
0.2479528787331895,0.3069718174228301,2.9534404382116612,0.09659760912923768,10001.02411592693,32.806017921792325,1,3,0.0,0.0,0.3,10000.0,2000.0,1.0,cnc_features_v1.0.0
0.44654993390255854,0.5553143647489415,3.107217334653002,0.2945925559044091,12011.601933414247,73.68876441487303,1,4,0.4,0.2,0.3,12000.0,2000.0,1.0,cnc_features_v1.0.0
0.21671009874708871,0.2761701280768583,3.043563933628761,0.08754044048988867,13999.153590581174,30.366236975354433,0,3,0.0,0.05,0.1,14000.0,2000.0,1.0,cnc_features_v1.0.0
0.3525280594709949,0.4050705361474809,2.579369140083397,0.24709435612211467,7999.261994302501,63.00666703494194,1,1,0.3,0.0,0.0,8000.0,2800.0,1.0,cnc_features_v1.0.0
0.22407921068999329,0.38361031074389695,2.757582968198632,0.10249805829335026,9999.03802358044,29.95695476586403,1,2,0.0,0.4,0.0,10000.0,2800.0,1.0,cnc_features_v1.0.0
0.2936431297097695,0.34651402779286083,3.639223564841487,0.09737723033481449,12000.281789547289,30.60500242573512,2,3,0.0,0.0,0.6,12000.0,2800.0,1.0,cnc_features_v1.0.0
0.3933116847627862,0.5704693441984457,3.3456137372214663,0.25251451185145574,13996.569839879256,67.01061334620557,1,4,0.3,0.4,0.2,14000.0,2800.0,1.0,cnc_features_v1.0.0
0.2987085886782699,0.3482547121400798,2.441599780195598,0.15461226201569594,7998.875657039897,37.52408239042636,0,1,0.1,0.0,0.05,8000.0,800.0,1.4,cnc_features_v1.0.0
0.5399092984733856,0.615366280310584,2.5468570994231134,0.3732414782819141,9998.650272146735,91.50588160335212,2,1,0.6,0.0,0.0,10000.0,800.0,1.4,cnc_features_v1.0.0
0.2518694560688607,0.38385202946452096,2.67339994494762,0.10166129674991689,11999.4250652558,28.3841863846208,1,2,0.0,0.3,0.0,12000.0,800.0,1.4,cnc_features_v1.0.0
0.2990356158536875,0.3504728051636053,3.3106712895611192,0.09984980202099364,14000.7926964259,29.352601066450923,1,3,0.0,0.0,0.4,14000.0,800.0,1.4,cnc_features_v1.0.0
0.4072809606226594,0.5534722104783396,2.9344030330086652,0.17918593592885976,8006.051665470087,51.859475404676765,1,4,0.2,0.3,0.4,8000.0,1200.0,1.4,cnc_features_v1.0.0
0.2661686311454239,0.3392210970611895,2.600401620659541,0.12113651844374834,9997.413048549843,36.47530249904873,0,2,0.05,0.1,0.0,10000.0,1200.0,1.4,cnc_features_v1.0.0
0.4394679550684394,0.495917805447885,2.731640259106801,0.29878832556571183,12007.428771058763,76.04085641245206,1,1,0.4,0.0,0.0,12000.0,1200.0,1.4,cnc_features_v1.0.0
0.28207812890300005,0.48286044962095964,2.923358352569122,0.09836855228294886,14001.445033708811,26.79260882237162,2,2,0.0,0.6,0.0,14000.0,1200.0,1.4,cnc_features_v1.0.0
0.28578910348354924,0.33486595408992553,2.962723173583182,0.09663502021742795,8002.781651885975,31.7607271157409,1,3,0.0,0.0,0.3,8000.0,2000.0,1.4,cnc_features_v1.0.0
0.48747911051800025,0.5941506139515325,3.119200615814014,0.28283458870921335,9993.869394863368,74.54128970965824,1,4,0.4,0.2,0.3,10000.0,2000.0,1.4,cnc_features_v1.0.0
0.25386469993340127,0.320576532307745,3.0413888583229776,0.09812018152006392,11998.536747339092,32.57567245316579,0,3,0.0,0.05,0.1,12000.0,2000.0,1.4,cnc_features_v1.0.0
0.3904546430209697,0.4446186677775743,3.124507760552983,0.23616565297721234,14007.371330928076,59.1238816680775,1,1,0.3,0.0,0.0,14000.0,2000.0,1.4,cnc_features_v1.0.0
0.26138651934110757,0.41571498080601704,2.759381462631577,0.09881929165285232,7999.825869235251,28.999314888273382,1,2,0.0,0.4,0.0,8000.0,2800.0,1.4,cnc_features_v1.0.0
0.33309771516876585,0.3897764847068347,3.639940982271847,0.10261539323403099,10003.254710011057,30.23366042720038,2,3,0.0,0.0,0.6,10000.0,2800.0,1.4,cnc_features_v1.0.0
0.4316243700905051,0.5881343894184184,3.292676617708438,0.269478909401964,11995.267059903112,70.73169063121678,1,4,0.3,0.4,0.2,12000.0,2800.0,1.4,cnc_features_v1.0.0
0.2963143131520447,0.34546170498742135,3.28356479592836,0.1475413156522695,13997.157598066558,44.28376616324368,0,1,0.1,0.0,0.05,14000.0,2800.0,1.4,cnc_features_v1.0.0
0.46037708245049086,0.5096538921497772,2.0617674950043785,0.3898578550296087,8001.229749559729,97.14167764947747,2,1,0.6,0.0,0.0,8000.0,800.0,0.6,cnc_features_v1.0.0
0.1769311080451624,0.2887031275783498,2.192976897354218,0.10748011238521255,10001.839858733762,28.272807303968317,1,2,0.0,0.3,0.0,10000.0,800.0,0.6,cnc_features_v1.0.0
0.22134915271206024,0.2693317629580475,2.8393364825941645,0.09313675297121259,12000.28437485794,31.620840121662795,1,3,0.0,0.0,0.4,12000.0,800.0,0.6,cnc_features_v1.0.0
0.3284391336720034,0.45535986352417684,2.98662141252533,0.2045002988761688,14001.34730631453,51.509889755206835,1,4,0.2,0.3,0.4,14000.0,800.0,0.6,cnc_features_v1.0.0
0.18958408321370518,0.2638690508715259,2.1237390085580508,0.11491429882966994,8000.157567187045,36.878570061555415,0,2,0.05,0.1,0.0,8000.0,1200.0,0.6,cnc_features_v1.0.0
0.3587414394623568,0.4145659494472906,2.2735931289476516,0.2878481542286757,10006.871997867991,85.07001309760743,1,1,0.4,0.0,0.0,10000.0,1200.0,0.6,cnc_features_v1.0.0
0.21947102027068768,0.40818269246642125,2.44302245026559,0.10317835522818099,11999.680097051914,28.564786674816077,2,2,0.0,0.6,0.0,12000.0,1200.0,0.6,cnc_features_v1.0.0
0.20635222093012442,0.2662312285154623,2.9507000587066834,0.1017611580830382,14000.747152202664,29.883071815954473,1,3,0.0,0.0,0.3,14000.0,1200.0,0.6,cnc_features_v1.0.0
0.4101539434420683,0.51398830482621,2.6820981007109173,0.31139856133257576,8003.155593584384,77.00128356148292,1,4,0.4,0.2,0.3,8000.0,2000.0,0.6,cnc_features_v1.0.0
0.17589298956395677,0.22929389666289618,2.574310295996943,0.10136778457849539,9999.698257674929,29.656383327451508,0,3,0.0,0.05,0.1,10000.0,2000.0,0.6,cnc_features_v1.0.0
0.3105367837165318,0.35837246282149904,2.5847457198953885,0.2466934944076356,12001.269657967363,70.39134880649327,1,1,0.3,0.0,0.0,12000.0,2000.0,0.6,cnc_features_v1.0.0
0.18964609507432703,0.3416448759746315,2.7511460424848533,0.10454426733835101,14003.010501559887,28.482125490215218,1,2,0.0,0.4,0.0,14000.0,2000.0,0.6,cnc_features_v1.0.0
0.2507163700561475,0.3164901763770633,3.1555405038052258,0.0976836592337898,7998.2269818761315,28.980669280028003,2,3,0.0,0.0,0.6,8000.0,2800.0,0.6,cnc_features_v1.0.0
0.355681544434637,0.5099308695939389,2.8122451933976413,0.26356902241256613,9995.909882621305,61.556176908604364,1,4,0.3,0.4,0.2,10000.0,2800.0,0.6,cnc_features_v1.0.0
0.2181677374324771,0.2743527724910671,2.813618191058743,0.1465232861930439,12002.571702209645,38.2174707558027,0,1,0.1,0.0,0.05,12000.0,2800.0,0.6,cnc_features_v1.0.0
0.45816193789600945,0.5107643685415415,2.972145572080216,0.4065836064574276,14015.89303825394,112.35414661714981,2,1,0.6,0.0,0.0,14000.0,2800.0,0.6,cnc_features_v1.0.0
0.21456271832565935,0.34135539726955644,2.1973894142110337,0.09231631166038688,8000.085497889261,29.27008647710307,1,2,0.0,0.3,0.0,8000.0,800.0,1.0,cnc_features_v1.0.0
0.2611800656270955,0.3164951844495783,2.83592021713084,0.09495051446881748,9997.990427978108,29.73774158612974,1,3,0.0,0.0,0.4,10000.0,800.0,1.0,cnc_features_v1.0.0
0.3661003344073847,0.5202321745394425,2.9954219508797495,0.20644694433159314,12002.40020538876,52.68997565345787,1,4,0.2,0.3,0.4,12000.0,800.0,1.0,cnc_features_v1.0.0
0.22804809824226271,0.3044896047813168,2.6784309816582708,0.12487506187362425,14002.559670952238,36.086478715885484,0,2,0.05,0.1,0.0,14000.0,800.0,1.0,cnc_features_v1.0.0
0.3997953160755573,0.442656534558869,2.276074517975159,0.310316886438958,8007.012712517326,70.62627432547364,1,1,0.4,0.0,0.0,8000.0,1200.0,1.0,cnc_features_v1.0.0
0.25252835486570924,0.4525671691360499,2.4466700421019296,0.08802838450956231,9999.023825334361,27.319308190966918,2,2,0.0,0.6,0.0,10000.0,1200.0,1.0,cnc_features_v1.0.0
0.24385149048187907,0.31039930827377893,2.958074633488025,0.09741254566414462,11997.71594661851,29.388972982852216,1,3,0.0,0.0,0.3,12000.0,1200.0,1.0,cnc_features_v1.0.0
0.4452020550690197,0.5572023264951055,3.1462785073728465,0.3040423269698893,14000.36359560167,86.5995208865742,1,4,0.4,0.2,0.3,14000.0,1200.0,1.0,cnc_features_v1.0.0
0.21868186133042075,0.2841259082891537,2.563243808059931,0.0934748006231389,7998.1825595947,30.00627816040714,0,3,0.0,0.05,0.1,8000.0,2000.0,1.0,cnc_features_v1.0.0
0.34870087300271835,0.3986687451624471,2.611942257121201,0.2567762892986833,9992.422771657482,64.21059631406366,1,1,0.3,0.0,0.0,10000.0,2000.0,1.0,cnc_features_v1.0.0
0.22466076466028445,0.37190174103388096,2.768051035760418,0.10256671541583383,12003.16545660863,30.28811521800312,1,2,0.0,0.4,0.0,12000.0,2000.0,1.0,cnc_features_v1.0.0
0.2895723121691896,0.34235717265941135,3.656511198745195,0.1002625056713301,13997.02602170268,28.057807235522727,2,3,0.0,0.0,0.6,14000.0,2000.0,1.0,cnc_features_v1.0.0
0.39490691788433735,0.5453767466891879,2.8151471050942463,0.2320864671913669,8000.938057092328,62.13675601603425,1,4,0.3,0.4,0.2,8000.0,2800.0,1.0,cnc_features_v1.0.0
0.2611836075449369,0.3165623240100122,2.844704133044362,0.15340135440030347,9996.001216882465,40.61067546276484,0,1,0.1,0.0,0.05,10000.0,2800.0,1.0,cnc_features_v1.0.0
0.5017604171552518,0.5478678959753425,2.8958165380376113,0.4207155147352649,12000.919058867592,100.30985616405184,2,1,0.6,0.0,0.0,12000.0,2800.0,1.0,cnc_features_v1.0.0
0.21553982725799814,0.3556590728996414,3.0716193799329865,0.09964137589709308,14000.946302643502,29.12644560939717,1,2,0.0,0.3,0.0,14000.0,2800.0,1.0,cnc_features_v1.0.0
0.30321864050668057,0.35825819970283745,2.8505425371698685,0.10442653090769487,8000.189180087722,30.208371705801515,1,3,0.0,0.0,0.4,8000.0,800.0,1.4,cnc_features_v1.0.0
0.40556701000570466,0.5378926834017582,2.985347479469695,0.19028444530740496,9997.12348467037,50.8263201007848,1,4,0.2,0.3,0.4,10000.0,800.0,1.4,cnc_features_v1.0.0
0.2671415877688386,0.3395903942538727,2.681545673098494,0.13709360432213358,12001.172540462803,38.24662792443942,0,2,0.05,0.1,0.0,12000.0,800.0,1.4,cnc_features_v1.0.0
0.43981229453971454,0.4883603049625257,2.8533393095759503,0.3122189555688032,13999.904814899111,75.38425865157102,1,1,0.4,0.0,0.0,14000.0,800.0,1.4,cnc_features_v1.0.0
0.28410372193424616,0.4820936758824792,2.436406251159138,0.10252896678992372,8002.620730365514,30.597977787850596,2,2,0.0,0.6,0.0,8000.0,1200.0,1.4,cnc_features_v1.0.0
0.28781142561164647,0.34069354158638915,2.9601099857645092,0.09459214494122124,9996.499821640931,30.43800067930836,1,3,0.0,0.0,0.3,10000.0,1200.0,1.4,cnc_features_v1.0.0
0.48638996605014895,0.5893787419871477,3.157966021041411,0.2763249347787314,11991.100418688204,83.99903020352451,1,4,0.4,0.2,0.3,12000.0,1200.0,1.4,cnc_features_v1.0.0
0.2566503619447344,0.33869733871115476,3.0268315683320437,0.09655669246934277,13999.299704294126,32.8333471577527,0,3,0.0,0.05,0.1,14000.0,1200.0,1.4,cnc_features_v1.0.0
0.39058195911797944,0.45812553115531496,2.632316331790289,0.23801606924255259,8005.729986453907,71.66525188290493,1,1,0.3,0.0,0.0,8000.0,2000.0,1.4,cnc_features_v1.0.0
0.2587066244448634,0.4017723694183839,2.763187955089245,0.10116310865445861,9998.35892953861,31.03503333612724,1,2,0.0,0.4,0.0,10000.0,2000.0,1.4,cnc_features_v1.0.0
0.330720363184263,0.4009597719223415,3.6361104078054916,0.10571647239723826,11999.507878946923,29.618984594632284,2,3,0.0,0.0,0.6,12000.0,2000.0,1.4,cnc_features_v1.0.0
0.43004278562882886,0.5972697242487829,3.3445687868172223,0.22607399913025192,13990.117250230564,62.22819817714614,1,4,0.3,0.4,0.2,14000.0,2000.0,1.4,cnc_features_v1.0.0
0.30012000658736426,0.36216717856692615,2.823439833983568,0.14056589805077452,7996.366475406473,43.55512552469383,0,1,0.1,0.0,0.05,8000.0,2800.0,1.4,cnc_features_v1.0.0
0.5396314941296904,0.5924556400048645,2.9521089653907864,0.4096271920900838,9997.76280672602,108.6100140060629,2,1,0.6,0.0,0.0,10000.0,2800.0,1.4,cnc_features_v1.0.0
0.25413913462442606,0.3876625460328814,3.0902645239734965,0.09491220601493458,12002.101902877088,31.07022667148554,1,2,0.0,0.3,0.0,12000.0,2800.0,1.4,cnc_features_v1.0.0
0.2999195602314886,0.35475435418217255,3.707646611863313,0.10069231018890183,13998.380565484802,28.083075181799902,1,3,0.0,0.0,0.4,14000.0,2800.0,1.4,cnc_features_v1.0.0
0.3289752235765716,0.4625826348093541,2.5055322616483493,0.20501980678610524,7993.154516359832,53.52455211134992,1,4,0.2,0.3,0.4,8000.0,800.0,0.6,cnc_features_v1.0.0
0.19038185680800487,0.25562022995406847,2.197085600279308,0.12272390801345964,9996.96604182054,33.354970688938444,0,2,0.05,0.1,0.0,10000.0,800.0,0.6,cnc_features_v1.0.0
